chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	2098375	2109158	0.980211	0.289278	0.231303	0.899153
scaffold_18	2098817	2109369	0.950333	0.273985	0.218573	0.891060
scaffold_18	2098950	2109468	0.950333	0.286176	0.227735	0.891060
scaffold_18	2099105	2109606	0.949229	0.285651	0.225257	0.949229
scaffold_18	2100382	2109680	0.769167	0.254650	0.196067	0.769167
scaffold_18	2100646	2112921	0.759450	0.251714	0.178378	0.759450
scaffold_18	2101085	2113234	0.656020	0.168884	0.115557	0.656020
scaffold_18	2103747	2113444	0.670588	0.211623	0.147688	0.670588
scaffold_18	2104595	2113458	0.395161	0.099362	0.063082	0.395161
scaffold_18	2109158	2113468	0.123711	0.035521	0.020308	0.123711
scaffold_18	2109369	2139187	0.026631	0.011662	0.006371	0.024845
scaffold_18	2109468	2139456	0.190850	0.080637	0.043026	0.178266
scaffold_18	2109606	2139534	0.026631	0.011490	0.005918	0.024845
scaffold_18	2109680	2140366	-0.123414	-0.066909	-0.029870	-0.104902
scaffold_18	2112921	2140414	0.206637	0.078643	0.039131	0.167892
scaffold_18	2113234	2140522	-0.146184	-0.141662	-0.051966	-0.122030
scaffold_18	2113444	2140709	-0.314888	-0.318394	-0.111016	-0.262061
scaffold_18	2113458	2140717	-0.452693	-0.236803	-0.121787	-0.370238
scaffold_18	2113468	2140901	-0.549701	-0.301043	-0.157806	-0.464575
scaffold_18	2139187	2142301	-0.733522	-0.542380	-0.215355	-0.661765
scaffold_18	2139456	2142973	-0.590305	-0.435617	-0.180530	-0.553894
scaffold_18	2139534	2143162	-0.679435	-0.558321	-0.220300	-0.581369
scaffold_18	2140366	2144310	-0.668058	-0.511599	-0.208124	-0.568720
scaffold_18	2140414	2146868	-0.566545	-0.372356	-0.157676	-0.510151
scaffold_18	2140522	2147269	-0.582014	-0.413551	-0.165072	-0.465746
scaffold_18	2140709	2147321	-0.541074	-0.334996	-0.148268	-0.424675
scaffold_18	2140717	2147950	-0.088166	-0.046964	-0.022303	-0.073147
scaffold_18	2140901	2149343	0.108147	0.074903	0.034340	0.092570
scaffold_18	2142301	2150937	0.308648	0.215736	0.102703	0.266164
scaffold_18	2142973	2151569	0.762701	0.450531	0.261839	0.627741
scaffold_18	2143162	2152308	0.562119	0.372540	0.174823	0.464052
scaffold_18	2144310	2153108	0.638356	0.396488	0.206245	0.469948
scaffold_18	2146868	2153359	0.653518	0.306637	0.175776	0.484585
scaffold_18	2147269	2154332	0.685382	0.325440	0.207270	0.520588
scaffold_18	2147321	2155565	0.445839	0.222098	0.141140	0.374035
scaffold_18	2147950	2156108	0.470140	0.229777	0.146452	0.391949
scaffold_18	2149343	2156640	0.381000	0.195407	0.133342	0.308989
scaffold_18	2150937	2157123	0.167379	0.073921	0.043065	0.129981
scaffold_18	2151569	2158624	0.044849	0.017921	0.010365	0.033720
scaffold_18	2152308	2160865	0.103714	0.036967	0.022120	0.075127
scaffold_18	2153108	2161507	0.253365	0.071371	0.048354	0.177187
scaffold_18	2153359	2162373	0.182149	0.047845	0.031652	0.169205
scaffold_18	2154332	2162666	0.104084	0.046735	0.029007	0.098627
scaffold_18	2155565	2163396	-0.024096	-0.009795	-0.006000	-0.022663
scaffold_18	2156108	2163402	0.383430	0.138264	0.086976	0.354724
scaffold_18	2156640	2163722	0.407480	0.145102	0.092375	0.380515
scaffold_18	2157123	2164270	0.337004	0.113763	0.068703	0.312245
scaffold_18	2158624	2164290	0.415556	0.157058	0.112818	0.380855
scaffold_18	2160865	2164317	0.372315	0.142893	0.100795	0.339130
scaffold_18	2161507	2167053	-0.171073	-0.115839	-0.067853	-0.169753
scaffold_18	2162373	2168113	-0.204511	-0.117878	-0.076719	-0.165450
scaffold_18	2162666	2170339	-0.325666	-0.128165	-0.093608	-0.273652
scaffold_18	2163396	2170446	-0.440000	-0.132732	-0.097170	-0.348745
scaffold_18	2163402	2170454	-0.513135	-0.162850	-0.116043	-0.402473
scaffold_18	2163722	2170689	-0.622739	-0.261338	-0.176323	-0.517723
scaffold_18	2164270	2173325	-0.488152	-0.140356	-0.099677	-0.411588
scaffold_18	2164290	2183751	-0.509295	-0.149328	-0.096447	-0.370864
scaffold_18	2164317	2184049	-0.561274	-0.170034	-0.108583	-0.414532
scaffold_18	2167053	2186002	-0.054821	-0.019515	-0.013389	-0.044000
scaffold_18	2168113	2186003	0.409451	0.150368	0.112271	0.334805
scaffold_18	2170339	2186201	0.430211	0.175564	0.128964	0.383394
scaffold_18	2170446	2186344	0.507672	0.262833	0.179582	0.447263
scaffold_18	2170454	2186434	0.471645	0.252409	0.172659	0.416116
scaffold_18	2170689	2186944	0.482872	0.260377	0.178679	0.427090
scaffold_18	2173325	2186984	0.751829	0.361985	0.256256	0.591291
scaffold_18	2183751	2187549	0.753390	0.569937	0.384041	0.485194
scaffold_18	2184049	2189208	0.780045	0.554788	0.428156	0.552758
scaffold_18	2186002	2189255	0.858944	0.600693	0.472568	0.601213
scaffold_18	2186003	2189405	0.781840	0.632121	0.438964	0.475099
scaffold_18	2186201	2189477	0.599119	0.440588	0.250085	0.274194
scaffold_18	2186344	2189488	0.677596	0.522451	0.318257	0.322917
scaffold_18	2186434	2189522	0.872798	0.608055	0.381417	0.400359
scaffold_18	2186944	2189531	0.982625	0.662342	0.432704	0.454059
scaffold_18	2186984	2189718	0.985318	0.695853	0.475044	0.473354
scaffold_18	2187549	2189720	0.985136	0.716086	0.520154	0.512677
scaffold_18	2189208	2189726	0.986919	0.791244	0.599536	0.721573
scaffold_18	2189255	2189730	0.988469	0.908563	0.861008	0.708774
scaffold_18	2189405	2189753	0.622892	0.772357	0.552491	0.442790
scaffold_18	2189477	2189775	0.323566	0.488040	0.291295	0.244698
scaffold_18	2189488	2189783	0.328060	0.488620	0.307247	0.254307
scaffold_18	2189522	2189788	0.348905	0.516039	0.329104	0.282840
scaffold_18	2189531	2190935	0.338934	0.503106	0.328283	0.260674
scaffold_18	2189718	2192460	0.326637	0.474441	0.290867	0.250142
scaffold_18	2189720	2192569	0.141854	0.219175	0.121751	0.112150
scaffold_18	2189726	2192763	0.092821	0.151391	0.081118	0.067923
scaffold_18	2189730	2193549	-0.029228	-0.049897	-0.024556	-0.021357
scaffold_18	2189753	2195251	-0.130801	-0.238532	-0.106583	-0.088107
scaffold_18	2189775	2196283	-0.019772	-0.028111	-0.014876	-0.013379
scaffold_18	2189783	2196815	0.197584	0.217372	0.128375	0.124756
scaffold_18	2189788	2197493	0.291103	0.252637	0.124440	0.182787
scaffold_18	2190935	2197550	0.176674	0.159417	0.076880	0.110936
scaffold_18	2192460	2197646	0.259163	0.218165	0.113658	0.180104
scaffold_18	2192569	2197650	-0.005110	-0.006273	-0.002555	-0.003436
scaffold_18	2192763	2198075	0.340723	0.379533	0.182323	0.241165
scaffold_18	2193549	2198173	0.350473	0.311951	0.165045	0.275372
scaffold_18	2195251	2198311	0.316768	0.293598	0.151631	0.249841
scaffold_18	2196283	2198334	0.287906	0.263195	0.132531	0.254792
scaffold_18	2196815	2199393	0.311985	0.269626	0.136939	0.274336
scaffold_18	2197493	2199394	0.332714	0.293676	0.151892	0.292007
scaffold_18	2197550	2199429	0.328972	0.265689	0.173430	0.288525
scaffold_18	2197646	2199557	0.211794	0.179019	0.106176	0.184582
scaffold_18	2197650	2199983	0.142704	0.125435	0.070223	0.122985
scaffold_18	2198075	2200786	0.437794	0.270450	0.197127	0.434290
scaffold_18	2198173	2200944	-0.038335	-0.019756	-0.013392	-0.037838
scaffold_18	2198311	2201417	-0.200501	-0.106814	-0.060351	-0.197531
scaffold_18	2198334	2201510	-0.128000	-0.064688	-0.037318	-0.125984
scaffold_18	2199393	2201860	-0.071023	-0.029339	-0.017891	-0.069832
scaffold_18	2199394	2201911	-0.413999	-0.307851	-0.176089	-0.413999
scaffold_18	2199429	2202107	-0.085886	-0.061940	-0.039629	-0.083431
scaffold_18	2199557	2202201	-0.351161	-0.305410	-0.166908	-0.339456
scaffold_18	2199983	2204815	-0.461459	-0.445496	-0.229469	-0.450125
scaffold_18	2200786	2204913	-0.335838	-0.330117	-0.176907	-0.309792
scaffold_18	2200944	2205068	-0.319090	-0.314894	-0.170932	-0.290855
scaffold_18	2201417	2205122	-0.219490	-0.216542	-0.121398	-0.200736
scaffold_18	2201510	2205407	-0.145868	-0.167761	-0.098065	-0.134057
scaffold_18	2201860	2207813	0.023707	0.024133	0.015313	0.020801
scaffold_18	2201911	2208204	0.025549	0.027167	0.017131	0.022412
scaffold_18	2202107	2208367	0.275602	0.226374	0.162321	0.232855
scaffold_18	2202201	2209996	0.125634	0.097058	0.064377	0.105189
scaffold_18	2204815	2210186	0.168111	0.133144	0.088290	0.140173
scaffold_18	2204913	2210339	0.399283	0.327901	0.210621	0.291929
scaffold_18	2205068	2210537	0.340157	0.277157	0.171289	0.261343
scaffold_18	2205122	2211417	0.451128	0.367428	0.231640	0.356506
scaffold_18	2205407	2213112	0.537975	0.358771	0.252211	0.418101
scaffold_18	2207813	2214246	0.437166	0.284291	0.188559	0.335557
scaffold_18	2208204	2214377	0.103501	0.078923	0.047083	0.081388
scaffold_18	2208367	2214378	0.027796	0.025547	0.014662	0.021630
scaffold_18	2209996	2214383	-0.028090	-0.031710	-0.017127	-0.021692
scaffold_18	2210186	2214406	-0.019340	-0.024151	-0.013089	-0.014925
scaffold_18	2210339	2218007	-0.014723	-0.014495	-0.007820	-0.011374
scaffold_18	2210537	2219911	0.273671	0.175762	0.114809	0.222809
scaffold_18	2211417	2219980	0.112195	0.078937	0.048759	0.092369
scaffold_18	2213112	2219990	0.059432	0.040308	0.024843	0.048421
scaffold_18	2214246	2220254	-0.076286	-0.062803	-0.037597	-0.064987
scaffold_18	2214377	2222450	-0.004706	-0.003727	-0.002358	-0.003731
scaffold_18	2214378	2224904	0.104439	0.058083	0.039518	0.084567
scaffold_18	2214383	2224963	0.061560	0.033523	0.022015	0.051784
scaffold_18	2214406	2225027	0.277545	0.140615	0.096129	0.244772
scaffold_18	2218007	2225073	0.253333	0.137572	0.092520	0.187377
scaffold_18	2219911	2225428	0.253333	0.153319	0.109261	0.187377
scaffold_18	2219980	2225967	0.178886	0.108849	0.084654	0.128964
scaffold_18	2219990	2226340	0.140415	0.080893	0.060739	0.105601
scaffold_18	2220254	2226359	0.076549	0.045533	0.033451	0.057640
scaffold_18	2222450	2227152	0.031014	0.015329	0.010730	0.021881
scaffold_18	2224904	2227502	-0.010490	-0.005260	-0.003619	-0.008043
scaffold_18	2224963	2227790	-0.139427	-0.106324	-0.067496	-0.109823
scaffold_18	2225027	2228167	-0.004392	-0.002665	-0.001867	-0.003320
scaffold_18	2225073	2228168	-0.220339	-0.124169	-0.084133	-0.156273
scaffold_18	2225428	2228215	-0.309973	-0.202339	-0.131330	-0.268692
scaffold_18	2225967	2228692	-0.447229	-0.361794	-0.206474	-0.395833
scaffold_18	2226340	2228884	-0.471753	-0.432207	-0.232036	-0.419166
scaffold_18	2226359	2229022	-0.302545	-0.302785	-0.169421	-0.263115
scaffold_18	2227152	2229147	-0.302545	-0.303957	-0.155402	-0.263115
scaffold_18	2227502	2229479	-0.302545	-0.354881	-0.170433	-0.263115
scaffold_18	2227790	2229480	-0.296604	-0.456068	-0.211285	-0.230094
scaffold_18	2228167	2233046	-0.191002	-0.274409	-0.129802	-0.144138
scaffold_18	2228168	2233107	-0.216421	-0.340584	-0.151406	-0.165700
scaffold_18	2228215	2233269	-0.322388	-0.573031	-0.231670	-0.256532
scaffold_18	2228692	2235617	-0.188306	-0.276032	-0.104493	-0.157895
scaffold_18	2228884	2237548	0.014648	0.021000	0.008729	0.008251
scaffold_18	2229022	2237811	-0.043278	-0.074610	-0.027856	-0.025000
scaffold_18	2229147	2237834	-0.187631	-0.383227	-0.120536	-0.102403
scaffold_18	2229479	2237858	0.102812	0.159017	0.076836	0.053867
scaffold_18	2229480	2237896	0.089202	0.167373	0.077885	0.042809
scaffold_18	2233046	2237906	0.140832	0.216714	0.103824	0.066163
scaffold_18	2233107	2238438	0.140832	0.223149	0.106597	0.066163
scaffold_18	2233269	2238819	0.108356	0.200242	0.088242	0.051686
scaffold_18	2235617	2238821	0.235415	0.399801	0.189889	0.105942
scaffold_18	2237548	2242110	0.107996	0.185947	0.111269	0.048215
scaffold_18	2237811	2243019	0.229862	0.326139	0.204302	0.142509
scaffold_18	2237834	2243083	0.229862	0.328757	0.206916	0.142509
scaffold_18	2237858	2244068	0.101604	0.134253	0.073299	0.065292
scaffold_18	2237896	2244189	0.013699	0.019354	0.009794	0.009957
scaffold_18	2237906	2251090	-0.138695	-0.107440	-0.045961	-0.133558
scaffold_18	2238438	2251349	0.072464	0.031485	0.018971	0.072464
scaffold_18	2238819	2253100	-0.083832	-0.035472	-0.019437	-0.081792
scaffold_18	2238821	2253101	-0.106464	-0.048274	-0.026096	-0.101633
scaffold_18	2242110	2253204	0.093282	0.037544	0.022619	0.083782
scaffold_18	2243019	2254204	0.149893	0.055036	0.034756	0.125899
scaffold_18	2243083	2255229	0.026730	0.009016	0.005468	0.021390
scaffold_18	2244068	2258829	0.084720	0.021784	0.011685	0.067039
scaffold_18	2244189	2260684	0.149653	0.030184	0.017957	0.116959
scaffold_18	2251090	2261626	-0.359436	-0.075575	-0.046656	-0.293103
scaffold_18	2251349	2262902	-0.359436	-0.080752	-0.051922	-0.293103
scaffold_18	2253100	2265065	-0.434240	-0.113001	-0.069530	-0.277465
scaffold_18	2253101	2266797	-0.443223	-0.122531	-0.065900	-0.249897
scaffold_18	2253204	2266820	-0.437071	-0.117108	-0.062660	-0.229751
scaffold_18	2254204	2267050	-0.142466	-0.042383	-0.023944	-0.085308
scaffold_18	2255229	2268510	0.094994	0.031950	0.018666	0.064598
scaffold_18	2258829	2270023	-0.022454	-0.008953	-0.004810	-0.014424
scaffold_18	2260684	2271567	0.045101	0.018862	0.011433	0.029207
scaffold_18	2261626	2273194	0.045101	0.022120	0.012556	0.029207
scaffold_18	2262902	2273583	0.282863	0.162774	0.084762	0.165669
scaffold_18	2265065	2277614	0.315527	0.128747	0.077019	0.182870
scaffold_18	2266797	2277647	0.318381	0.138171	0.077947	0.188045
scaffold_18	2266820	2280411	0.301688	0.115073	0.077301	0.176761
scaffold_18	2267050	2282387	0.385081	0.139851	0.089558	0.240858
scaffold_18	2268510	2284759	0.246914	0.084599	0.048963	0.142450
scaffold_18	2270023	2285403	-0.086661	-0.025807	-0.014290	-0.043038
scaffold_18	2271567	2285594	0.195576	0.040696	0.026458	0.101205
scaffold_18	2273194	2285624	-0.274616	-0.090435	-0.047727	-0.131716
scaffold_18	2273583	2286372	-0.345558	-0.138127	-0.061305	-0.134689
scaffold_18	2277614	2288034	-0.367026	-0.139538	-0.060144	-0.147127
scaffold_18	2277647	2288292	-0.392687	-0.277421	-0.084147	-0.161332
scaffold_18	2280411	2288352	-0.417959	-0.285248	-0.087062	-0.185574
scaffold_18	2282387	2289473	-0.222409	-0.198740	-0.053689	-0.113014
scaffold_18	2284759	2290478	-0.380590	-0.422769	-0.103478	-0.181818
scaffold_18	2285403	2290548	-0.558539	-0.905090	-0.159862	-0.250000
scaffold_18	2285594	2291176	-0.575092	-1.462538	-0.159118	-0.239939
scaffold_18	2285624	2291215	-0.587879	-1.554843	-0.163854	-0.246318
scaffold_18	2286372	2291304	-0.226611	-0.215324	-0.046639	-0.088980
scaffold_18	2288034	2291504	0.276596	0.104558	0.051452	0.257790
scaffold_18	2288292	2291544	-0.201268	-0.199167	-0.083653	-0.146821
scaffold_18	2288352	2291720	-0.201268	-0.195832	-0.084021	-0.146821
scaffold_18	2289473	2291929	-0.234837	-0.198766	-0.093539	-0.177022
scaffold_18	2290478	2292058	-0.274478	-0.245398	-0.120569	-0.153639
scaffold_18	2290548	2292179	-0.371994	-0.466159	-0.184480	-0.161449
scaffold_18	2291176	2292254	-0.089460	-0.118586	-0.063190	-0.047396
scaffold_18	2291215	2292282	-0.106811	-0.178502	-0.089910	-0.060157
scaffold_18	2291304	2292563	-0.036042	-0.049810	-0.026846	-0.020979
scaffold_18	2291504	2292944	-0.061055	-0.101092	-0.050999	-0.032981
scaffold_18	2291544	2294030	-0.051383	-0.090287	-0.045601	-0.026899
scaffold_18	2291720	2294347	0.056254	0.079770	0.046189	0.027732
scaffold_18	2291929	2294501	0.085714	0.117003	0.067470	0.041667
scaffold_18	2292058	2295774	0.207207	0.235656	0.136908	0.103604
scaffold_18	2292179	2296722	0.168691	0.162289	0.099142	0.090711
scaffold_18	2292254	2296808	0.074898	0.082629	0.048411	0.046955
scaffold_18	2292282	2297017	-0.062981	-0.081623	-0.039001	-0.032479
scaffold_18	2292563	2299103	-0.183165	-0.197948	-0.082078	-0.096215
scaffold_18	2292944	2299791	-0.363579	-0.484895	-0.177870	-0.197314
scaffold_18	2294030	2299847	-0.412687	-0.484511	-0.178332	-0.238362
scaffold_18	2294347	2300178	-0.480194	-0.423901	-0.169565	-0.291034
scaffold_18	2294501	2304247	-0.452481	-0.191364	-0.106952	-0.292232
scaffold_18	2295774	2304331	-0.440577	-0.176192	-0.101302	-0.283607
scaffold_18	2296722	2307053	-0.670435	-0.252133	-0.135222	-0.427858
scaffold_18	2296808	2308580	-0.714953	-0.381383	-0.180930	-0.448117
scaffold_18	2297017	2310271	-0.704754	-0.275750	-0.140410	-0.441023
scaffold_18	2299103	2312268	-0.773295	-0.232458	-0.126378	-0.594974
scaffold_18	2299791	2313919	-0.036638	-0.013076	-0.007734	-0.028239
scaffold_18	2299847	2313986	0.165268	0.050915	0.031075	0.122665
scaffold_18	2300178	2313990	0.233884	0.071537	0.044347	0.182345
scaffold_18	2304247	2314007	0.114622	0.045113	0.024654	0.079309
scaffold_18	2304331	2316283	0.278011	0.161165	0.072102	0.203956
scaffold_18	2307053	2316855	0.440835	0.294184	0.140456	0.344078
scaffold_18	2308580	2317022	0.602526	0.429774	0.238191	0.475633
scaffold_18	2310271	2317233	0.788582	0.437721	0.270415	0.658527
scaffold_18	2312268	2318003	0.741399	0.423977	0.261839	0.620992
scaffold_18	2313919	2318626	0.664538	0.447606	0.275189	0.568066
scaffold_18	2313986	2320230	0.500857	0.339260	0.203524	0.432375
scaffold_18	2313990	2320842	0.461538	0.331372	0.195049	0.345346
scaffold_18	2314007	2321625	0.429198	0.300047	0.179264	0.238695
scaffold_18	2316283	2321979	0.558995	0.355150	0.245806	0.332503
scaffold_18	2316855	2322027	0.505609	0.340007	0.281941	0.286686
scaffold_18	2317022	2322935	0.192904	0.145197	0.098645	0.109031
scaffold_18	2317233	2323461	-0.048110	-0.037594	-0.018880	-0.024484
scaffold_18	2318003	2324085	-0.017033	-0.016327	-0.007249	-0.008532
scaffold_18	2318626	2324567	-0.017033	-0.016538	-0.007494	-0.008532
scaffold_18	2320230	2324666	0.003436	0.003071	0.001325	0.001558
scaffold_18	2320842	2324667	0.165775	0.143253	0.067152	0.073634
scaffold_18	2321625	2325825	0.290952	0.248048	0.117131	0.155741
scaffold_18	2321979	2326691	0.368300	0.255987	0.135123	0.284447
scaffold_18	2322027	2329198	0.316525	0.204055	0.116095	0.250360
scaffold_18	2322935	2329859	0.176436	0.130783	0.066197	0.140589
scaffold_18	2323461	2330157	0.371538	0.205360	0.114954	0.278386
scaffold_18	2324085	2332661	-0.010019	-0.005466	-0.003046	-0.007881
scaffold_18	2324567	2336382	0.033396	0.013696	0.006985	0.026451
scaffold_18	2324666	2337362	0.033396	0.011437	0.006283	0.026451
scaffold_18	2324667	2337852	-0.002234	-0.000737	-0.000405	-0.001756
scaffold_18	2325825	2337885	-0.140433	-0.043840	-0.024938	-0.111943
scaffold_18	2326691	2338900	-0.277305	-0.092297	-0.053130	-0.233798
scaffold_18	2329198	2338908	-0.391697	-0.142887	-0.078068	-0.373023
scaffold_18	2329859	2339269	0.025979	0.011297	0.006528	0.025468
scaffold_18	2330157	2339817	0.177983	0.077107	0.042192	0.169366
scaffold_18	2332661	2340388	0.136404	0.061417	0.031405	0.129755
scaffold_18	2336382	2340483	0.308230	0.124549	0.070236	0.297104
scaffold_18	2337362	2347838	0.302335	0.139008	0.076363	0.283932
scaffold_18	2337852	2347878	0.334983	0.190296	0.097023	0.301927
scaffold_18	2337885	2348220	0.339996	0.196642	0.097464	0.294234
scaffold_18	2338900	2348573	0.461847	0.294768	0.137638	0.377414
scaffold_18	2338908	2348822	0.515702	0.330537	0.149327	0.386487
scaffold_18	2339269	2349272	0.637433	0.391076	0.189289	0.485871
scaffold_18	2339817	2349971	0.515837	0.287515	0.118783	0.364149
scaffold_18	2340388	2351877	0.421085	0.190022	0.089819	0.279837
scaffold_18	2340483	2353105	0.227044	0.089328	0.043069	0.133354
scaffold_18	2347838	2353441	0.350203	0.137403	0.066388	0.203780
scaffold_18	2347878	2354257	0.335770	0.158211	0.083619	0.198332
scaffold_18	2348220	2354776	-0.038638	-0.024312	-0.011640	-0.026078
scaffold_18	2348573	2354882	-0.081092	-0.052294	-0.025218	-0.056338
scaffold_18	2348822	2355642	-0.078988	-0.051665	-0.024691	-0.057231
scaffold_18	2349272	2358429	-0.158933	-0.077407	-0.041505	-0.123091
scaffold_18	2349971	2358721	-0.332093	-0.164708	-0.084088	-0.253232
scaffold_18	2351877	2361021	-0.081598	-0.033229	-0.018122	-0.065130
scaffold_18	2353105	2361106	-0.104635	-0.047265	-0.023595	-0.082816
scaffold_18	2353441	2361332	0.026335	0.013094	0.006585	0.023946
scaffold_18	2354257	2361609	0.011672	0.005913	0.002510	0.010598
scaffold_18	2354776	2361664	-0.074534	-0.039478	-0.015678	-0.059113
scaffold_18	2354882	2361674	0.190383	0.083017	0.032629	0.122591
scaffold_18	2355642	2361733	0.275212	0.121320	0.048945	0.179748
scaffold_18	2358429	2361740	0.243206	0.110336	0.044603	0.160097
scaffold_18	2358721	2361776	0.450375	0.265682	0.094080	0.294821
scaffold_18	2361021	2361794	0.489423	0.281365	0.100218	0.317431
scaffold_18	2361106	2361898	-0.140483	-0.281288	-0.033367	-0.075887
scaffold_18	2361332	2362201	-0.101881	-0.172339	-0.027629	-0.057752
scaffold_18	2361609	2362256	-0.060332	-0.098244	-0.019915	-0.030996
scaffold_18	2361664	2363360	-0.043027	-0.075365	-0.025515	-0.022282
scaffold_18	2361674	2364055	-0.203846	-0.318223	-0.135696	-0.138562
scaffold_18	2361733	2364779	0.360996	0.376768	0.283920	0.323420
scaffold_18	2361740	2365287	0.293103	0.243671	0.188341	0.261538
scaffold_18	2361776	2365599	0.259666	0.221967	0.130290	0.231221
scaffold_18	2361794	2366271	0.182559	0.140192	0.081525	0.160963
scaffold_18	2361898	2366369	0.182559	0.140048	0.081476	0.160963
scaffold_18	2362201	2367457	0.051555	0.039118	0.019830	0.042561
scaffold_18	2362256	2370536	0.080247	0.042583	0.025348	0.065174
scaffold_18	2363360	2370783	0.137066	0.075003	0.044760	0.123607
scaffold_18	2364055	2371788	0.137066	0.078519	0.046094	0.123607
scaffold_18	2364779	2372644	0.335285	0.177453	0.112000	0.302039
scaffold_18	2365287	2372914	0.054939	0.020463	0.012861	0.047505
scaffold_18	2365599	2372980	0.098599	0.040350	0.024517	0.083058
scaffold_18	2366271	2373288	0.232913	0.083052	0.061735	0.198122
scaffold_18	2366369	2373304	0.290441	0.097566	0.074453	0.226083
scaffold_18	2367457	2373969	0.330994	0.107775	0.078169	0.256057
scaffold_18	2370536	2375460	0.811544	0.188928	0.163310	0.661565
scaffold_18	2370783	2376188	0.377753	0.118822	0.095051	0.329394
scaffold_18	2371788	2376543	0.345046	0.103334	0.083916	0.283483
scaffold_18	2372644	2376728	0.196838	0.065672	0.051815	0.163275
scaffold_18	2372914	2376842	0.101571	0.035491	0.027946	0.080099
scaffold_18	2372980	2377236	-0.194995	-0.091914	-0.057347	-0.127124
scaffold_18	2373288	2377617	-0.228586	-0.110987	-0.066917	-0.150680
scaffold_18	2373304	2377684	-0.376320	-0.218537	-0.117397	-0.239138
scaffold_18	2373969	2377716	-0.267043	-0.192337	-0.096882	-0.187748
scaffold_18	2375460	2377852	-0.263290	-0.216906	-0.119946	-0.191127
scaffold_18	2376188	2377972	-0.306633	-0.326122	-0.161822	-0.222256
scaffold_18	2376543	2378262	0.015041	0.021031	0.010282	0.010812
scaffold_18	2376728	2378309	-0.215552	-0.390194	-0.154722	-0.162565
scaffold_18	2376842	2378853	-0.172991	-0.289890	-0.109068	-0.126472
scaffold_18	2377236	2379175	-0.157187	-0.301467	-0.098435	-0.102556
scaffold_18	2377617	2379223	0.013154	0.017288	0.009246	0.009932
scaffold_18	2377684	2380467	-0.059847	-0.100078	-0.034362	-0.041910
scaffold_18	2377716	2380468	-0.088367	-0.183422	-0.054122	-0.055720
scaffold_18	2377852	2380832	-0.216130	-0.394307	-0.097996	-0.132828
scaffold_18	2377972	2383755	-0.237956	-0.198349	-0.054405	-0.127605
scaffold_18	2378262	2383810	-0.182304	-0.161559	-0.041858	-0.097792
scaffold_18	2378309	2383906	-0.402791	-0.223520	-0.071535	-0.198873
scaffold_18	2378853	2383936	-0.367949	-0.216001	-0.066435	-0.176182
scaffold_18	2379175	2384536	-0.337578	-0.190066	-0.061791	-0.163040
scaffold_18	2379223	2384899	-0.546389	-0.358471	-0.104517	-0.319533
scaffold_18	2380467	2385353	-0.553899	-0.226642	-0.088642	-0.287671
scaffold_18	2380468	2385361	-0.687100	-0.342257	-0.145110	-0.431982
scaffold_18	2380832	2385377	-0.747733	-0.372380	-0.166184	-0.559014
scaffold_18	2383755	2385379	-0.768421	-0.444446	-0.209115	-0.595594
scaffold_18	2383810	2385424	-0.413107	-0.323872	-0.189689	-0.360664
scaffold_18	2383906	2385537	-0.431976	-0.331407	-0.197657	-0.372194
scaffold_18	2383936	2385656	-0.288531	-0.260497	-0.150099	-0.252095
scaffold_18	2384536	2387809	-0.145136	-0.103542	-0.067712	-0.129784
scaffold_18	2384899	2387812	-0.111996	-0.084502	-0.055992	-0.091038
scaffold_18	2385353	2387916	-0.027263	-0.017984	-0.013298	-0.021772
scaffold_18	2385361	2388438	-0.024759	-0.022455	-0.015475	-0.021513
scaffold_18	2385377	2388519	0.271408	0.201673	0.160096	0.231439
scaffold_18	2385379	2388530	0.260925	0.214329	0.161555	0.217623
scaffold_18	2385424	2388631	0.498294	0.384401	0.313916	0.408301
scaffold_18	2385537	2388750	0.326268	0.212429	0.162981	0.250091
scaffold_18	2385656	2388751	0.316395	0.212470	0.161504	0.243902
scaffold_18	2387809	2388901	0.134418	0.096514	0.069318	0.097850
scaffold_18	2387812	2389044	-0.158740	-0.163876	-0.096146	-0.113868
scaffold_18	2387916	2390769	-0.180894	-0.108893	-0.053536	-0.152137
scaffold_18	2388438	2390935	-0.076361	-0.043545	-0.022599	-0.056456
scaffold_18	2388519	2391138	-0.403149	-0.352877	-0.144249	-0.307608
scaffold_18	2388530	2391190	-0.279120	-0.240771	-0.105194	-0.214879
scaffold_18	2388631	2391763	-0.056771	-0.033391	-0.014573	-0.043168
scaffold_18	2388750	2391925	0.123494	0.072214	0.034952	0.096212
scaffold_18	2388751	2393208	0.219861	0.141866	0.069707	0.176653
scaffold_18	2388901	2393763	0.154666	0.106464	0.048188	0.126464
scaffold_18	2389044	2393775	0.158030	0.110800	0.049664	0.129207
scaffold_18	2390769	2394092	0.225715	0.157087	0.068191	0.182410
scaffold_18	2390935	2394773	0.331215	0.302461	0.148160	0.271098
scaffold_18	2391138	2396323	0.430134	0.406771	0.207618	0.386041
scaffold_18	2391190	2402927	0.789074	0.522439	0.308618	0.719225
scaffold_18	2391763	2403625	0.766051	0.486183	0.274513	0.700161
scaffold_18	2391925	2404143	0.478292	0.398016	0.258778	0.443922
scaffold_18	2393208	2404920	0.344966	0.263122	0.160255	0.321921
