chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	6800443	6859785	0.192872	0.079476	0.045221	0.111085
scaffold_18	6828331	6869464	0.033352	0.018597	0.009966	0.020923
scaffold_18	6860298	6894879	0.048524	0.025644	0.014688	0.034027
scaffold_18	6869466	6897696	-0.136238	-0.100611	-0.053970	-0.102859
scaffold_18	6894906	6921896	-0.009050	-0.004639	-0.003003	-0.006519
scaffold_18	6897794	6945330	0.330160	0.106172	0.076386	0.247013
scaffold_18	6923466	6979238	0.340820	0.097748	0.064543	0.301065
scaffold_18	6946593	7011597	0.161492	0.041311	0.027432	0.126960
scaffold_18	6979295	7039476	-0.050780	-0.014119	-0.009224	-0.031811
scaffold_18	7011791	7053285	0.158904	0.059028	0.036634	0.107860
scaffold_18	7039689	7072364	0.430563	0.173796	0.122416	0.342604
scaffold_18	7053385	7087617	0.363806	0.143574	0.109749	0.302955
scaffold_18	7072468	7114981	-0.101120	-0.036868	-0.026907	-0.089303
scaffold_18	7087808	7155435	-0.496909	-0.177066	-0.105684	-0.446634
scaffold_18	7115502	7180222	-0.384442	-0.134681	-0.076368	-0.297379
scaffold_18	7158722	7201476	-0.032703	-0.012292	-0.007863	-0.020536
scaffold_18	7180935	7215171	0.185824	0.131427	0.064733	0.123829
scaffold_18	7202681	7230813	0.243012	0.162332	0.082078	0.182766
scaffold_18	7215609	7243324	0.103252	0.059263	0.031474	0.069172
scaffold_18	7230923	7255875	-0.063077	-0.047914	-0.021906	-0.039692
scaffold_18	7243327	7290660	-0.171094	-0.064522	-0.035621	-0.119347
scaffold_18	7256492	7307711	-0.294318	-0.106782	-0.059941	-0.188011
scaffold_18	7291393	7317434	-0.006134	-0.004185	-0.002121	-0.004014
scaffold_18	7309608	7333016	0.063628	0.038790	0.021779	0.045816
scaffold_18	7317439	7359675	-0.137610	-0.046245	-0.029069	-0.090764
scaffold_18	7335220	7378049	-0.212775	-0.066410	-0.041615	-0.146716
scaffold_18	7359831	7395476	0.199536	0.094259	0.053185	0.144461
