chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	380427	383318	1.000000	0.325539	0.229769	1.000000
scaffold_18	383318	384424	0.813980	0.412027	0.396199	0.414466
scaffold_18	384424	385918	-0.031746	-0.073196	-0.009178	-0.007582
scaffold_18	385918	385954	-0.255144	-0.807292	-0.058852	-0.082777
scaffold_18	385954	385975	-0.440678	1.164800	-0.457143	-0.174497
scaffold_18	385975	386710	0.634146	1.153505	0.516950	0.366197
scaffold_18	386710	386818	0.428571	0.540541	0.270270	0.428571
scaffold_18	386818	387821	0.111111	0.068027	0.036430	0.111111
scaffold_18	387821	388404	0.186441	0.168971	0.057325	0.052133
scaffold_18	388404	388426	-1.000000	2.063492	-0.760929	-0.254902
scaffold_18	388426	388537	0.745455	0.358190	0.337548	0.745455
scaffold_18	388537	388585	0.488372	0.326039	0.232534	0.272727
scaffold_18	388585	388848	-0.609756	1.020408	-0.469925	-0.174825
scaffold_18	388848	388937	0.315789	0.774527	0.774527	0.157895
scaffold_18	388937	388992	0.459834	1.031056	0.956221	0.256966
scaffold_18	388992	389169	0.111111	0.192308	0.044519	0.111111
scaffold_18	389169	390046	0.857143	0.622972	0.243531	0.857143
scaffold_18	390046	390461	0.956989	0.515531	0.219271	0.295681
scaffold_18	390461	390462	0.857143	0.150740	0.113313	0.101695
scaffold_18	390462	392033	1.000000	0.152528	0.149941	1.000000
scaffold_18	392033	392157	-0.479675	-0.255496	-0.184479	-0.445844
scaffold_18	392157	404417	-0.088083	-0.057308	-0.036013	-0.084020
scaffold_18	404417	404436	0.700000	0.345351	0.277171	0.700000
scaffold_18	404436	404557	0.700000	0.684597	0.684597	0.700000
scaffold_18	404557	404582	0.725490	0.286283	0.286283	0.725490
scaffold_18	404582	404602	1.000000	0.092690	0.092690	1.000000
scaffold_18	404602	404956	1.000000	0.069549	0.069549	1.000000
scaffold_18	404956	406729	-0.578947	-0.021672	-0.020722	-0.578947
scaffold_18	406729	408453	0.451613	0.482283	0.373227	0.400000
scaffold_18	408453	408462	0.626506	0.587476	0.511838	0.547368
scaffold_18	408462	408763	-1.000000	3.746177	-0.248045	-1.000000
scaffold_18	408763	408766	-1.000000	2.053991	-0.214612	-1.000000
scaffold_18	408766	408985	-1.000000	2.306968	-0.200401	-1.000000
scaffold_18	408985	409034	-0.649635	1.202123	-0.484584	-0.270517
scaffold_18	409034	409925	-0.840000	12.327044	-0.607467	-0.512195
scaffold_18	409925	409957	-0.884615	-197.142857	-0.548254	-0.518797
scaffold_18	409957	410005	-0.039604	0.219780	-0.026257	-0.015038
scaffold_18	410005	410364	-0.195402	-1.260593	-0.153148	-0.106918
scaffold_18	410364	410613	-0.195402	-0.309977	-0.111577	-0.106918
scaffold_18	410613	410705	1.000000	0.436370	0.424785	1.000000
scaffold_18	410705	410745	1.000000	0.785962	0.770816	1.000000
scaffold_18	410745	411000	1.000000	0.836103	0.818741	0.696970
scaffold_18	411000	411037	1.000000	0.641568	0.579055	0.302326
scaffold_18	411037	411133	1.000000	0.513845	0.497912	0.651972
scaffold_18	411133	411200	0.783505	0.506389	0.506389	0.783505
scaffold_18	411200	411642	0.702614	0.535092	0.520912	0.663580
scaffold_18	411642	411881	0.885246	0.707733	0.603858	0.683544
scaffold_18	411881	411895	0.170213	0.147394	0.146411	0.163265
scaffold_18	411895	413049	0.445498	0.352135	0.312449	0.433180
scaffold_18	413049	413177	1.000000	0.750996	0.522221	1.000000
scaffold_18	413177	413418	0.866667	0.851741	0.249339	0.866667
scaffold_18	413418	413530	-0.755102	3.416887	-0.261135	-0.506849
scaffold_18	413530	413696	0.682008	0.573367	0.450521	0.414758
scaffold_18	413696	413702	0.973684	0.490468	0.490468	0.541463
scaffold_18	413702	413704	-0.692308	-4.010417	-0.587450	-0.449319
scaffold_18	413704	413735	-0.065089	-0.216901	-0.069360	-0.051402
scaffold_18	413735	413739	1.000000	1.000000	0.991150	1.000000
scaffold_18	413739	413826	0.972973	0.421465	0.418404	0.588785
scaffold_18	413826	414028	0.986767	0.511407	0.511407	0.747851
scaffold_18	414028	414145	0.985075	0.671889	0.671889	0.925234
scaffold_18	414145	415169	0.253521	0.017970	0.016881	0.111111
scaffold_18	415169	415191	0.766917	0.116476	0.112335	0.103870
scaffold_18	415191	415622	0.764398	0.343674	0.323391	0.365000
scaffold_18	415622	415994	0.642202	0.377213	0.334055	0.642202
scaffold_18	415994	416299	-0.536585	-1.961426	-0.500383	-0.536585
scaffold_18	416299	417607	-0.782609	-0.792572	-0.418580	-0.782609
scaffold_18	417607	417645	-0.676923	-0.368942	-0.251081	-0.676923
scaffold_18	417645	417677	-0.654321	-1.212947	-0.537201	-0.654321
scaffold_18	417677	417747	-0.806452	-4.225595	-0.808634	-0.806452
scaffold_18	417747	417815	-0.739726	-2.247134	-0.674742	-0.739726
scaffold_18	417815	418062	-0.701031	-1.443987	-0.565645	-0.701031
scaffold_18	418062	418887	-0.879310	-0.720979	-0.377688	-0.261807
scaffold_18	418887	419246	-0.407407	-0.095321	-0.059997	-0.016949
scaffold_18	419246	420754	-0.433628	-0.074677	-0.034862	-0.039740
scaffold_18	420754	421518	0.697959	0.093074	0.069048	0.352577
scaffold_18	421518	421547	0.927911	0.278348	0.273700	0.432386
scaffold_18	421547	421754	-0.258824	-0.173086	-0.124129	-0.184134
scaffold_18	421754	422276	-0.691720	-0.755128	-0.399946	-0.432135
scaffold_18	422276	422567	0.150943	0.398747	0.184745	0.052632
scaffold_18	422567	422963	0.111111	0.142691	0.090842	0.111111
scaffold_18	422963	423812	-0.750000	-0.389746	-0.138336	-0.750000
scaffold_18	423812	424020	-0.264463	-0.105695	-0.075180	-0.235294
scaffold_18	424020	424619	-0.522124	-0.263600	-0.203000	-0.479675
scaffold_18	424619	426062	-0.135135	-0.024964	-0.021409	-0.135135
scaffold_18	426062	426451	1.000000	0.226951	0.160365	1.000000
scaffold_18	426451	427022	1.000000	0.971451	0.666232	1.000000
scaffold_18	427022	431246	1.000000	0.569937	0.468441	1.000000
scaffold_18	431246	432042	-0.218750	-0.065896	-0.023508	-0.120690
scaffold_18	432042	432661	-0.819355	2.189386	-0.174451	-0.342780
scaffold_18	432661	433725	-0.947917	-4.014622	-0.505544	-0.736842
scaffold_18	433725	434289	-1.000000	-1.082174	-0.477935	-1.000000
scaffold_18	434289	434303	-1.000000	-0.060143	-0.052987	-1.000000
scaffold_18	434303	434443	-0.111111	-0.005130	-0.004858	-0.111111
scaffold_18	434443	437695	0.156250	0.030496	0.025737	0.032680
scaffold_18	437695	437779	-0.431034	-0.371117	-0.198292	-0.139665
scaffold_18	437779	439188	-0.076923	-0.041836	-0.028939	-0.076923
scaffold_18	439188	439416	0.913580	0.264871	0.246833	0.575130
scaffold_18	439416	440440	0.371859	0.094900	0.077166	0.149798
scaffold_18	440440	442757	-1.000000	-0.132130	-0.086610	-0.179856
scaffold_18	442757	443299	-0.968958	-1.489289	-0.531450	-0.724710
scaffold_18	443299	443365	-0.870824	-0.933492	-0.467574	-0.870824
scaffold_18	443365	445659	1.000000	0.057744	0.054149	1.000000
scaffold_18	445659	445793	1.000000	0.492961	0.467572	1.000000
scaffold_18	445793	447918	0.982301	0.800470	0.762050	0.982301
scaffold_18	447918	448319	0.887640	0.113189	0.107790	0.887640
scaffold_18	448319	448768	0.500000	0.097482	0.092615	0.500000
scaffold_18	448768	448866	-1.000000	-1.678441	-0.611676	-1.000000
scaffold_18	448866	448932	0.428571	0.423784	0.324839	0.428571
scaffold_18	448932	449022	-0.333333	-1.040782	-0.288013	-0.333333
scaffold_18	449022	449617	-0.600000	-0.887199	-0.171930	-0.600000
scaffold_18	449617	449647	1.000000	0.344196	0.102732	1.000000
scaffold_18	449647	449678	0.209677	0.223642	0.219512	0.209677
scaffold_18	449678	449686	0.369565	0.245310	0.245310	0.201183
scaffold_18	449686	449704	-0.033133	-0.032909	-0.027551	-0.021526
scaffold_18	449704	449711	-0.214286	-0.311111	-0.232687	-0.120000
scaffold_18	449711	449713	0.250000	0.142857	0.142857	0.023256
scaffold_18	449713	451536	0.880000	0.726964	0.677959	0.343750
scaffold_18	451536	453621	1.000000	0.320386	0.266462	1.000000
scaffold_18	453621	454625	1.000000	0.142123	0.121285	1.000000
scaffold_18	454625	456695	-0.866667	-0.050640	-0.039602	-0.866667
scaffold_18	456695	456739	-1.000000	-0.420186	-0.224126	-1.000000
scaffold_18	456739	456832	-0.126482	-0.332098	-0.175300	-0.105263
scaffold_18	456832	457685	0.367568	0.387859	0.315569	0.288136
scaffold_18	457685	458131	1.000000	0.173925	0.156740	1.000000
scaffold_18	458131	460155	1.000000	0.165916	0.140973	1.000000
scaffold_18	460155	460160	1.000000	0.240240	0.119037	1.000000
scaffold_18	460160	460183	-0.336634	1.320755	-0.578565	-0.148796
scaffold_18	460183	460331	-0.612717	1.543903	-0.653766	-0.311307
scaffold_18	460331	460334	0.342857	0.564327	0.303413	0.206897
scaffold_18	460334	460535	0.801980	0.750993	0.736065	0.468208
scaffold_18	460535	460674	0.146341	0.148655	0.134117	0.146341
scaffold_18	460674	460703	0.112821	0.146667	0.142510	0.097778
scaffold_18	460703	460747	0.669903	0.700000	0.700000	0.367021
scaffold_18	460747	460766	0.730769	0.864422	0.864422	0.203863
scaffold_18	460766	460827	0.021505	0.050125	0.029455	0.005571
scaffold_18	460827	460865	-0.685315	-3.333333	-0.693069	-0.538462
scaffold_18	460865	460875	-0.666667	5.932203	-0.442851	-0.188285
scaffold_18	460875	460884	-0.577465	-4.815436	-0.348301	-0.164659
scaffold_18	460884	460966	0.578947	0.237801	0.237801	0.244444
scaffold_18	460966	460998	-0.600000	-0.729167	-0.382282	-0.445545
scaffold_18	460998	461030	-1.000000	3.150000	-0.582210	-1.000000
scaffold_18	461030	463430	-0.586207	-3.291840	-0.316824	-0.320755
scaffold_18	463430	463438	0.235294	0.252594	0.244162	0.067797
scaffold_18	463438	463521	-0.590909	-5.306122	-0.790274	-0.325000
scaffold_18	463521	464503	-1.000000	-0.819849	-0.192698	-0.200000
scaffold_18	464503	466514	-0.318182	-0.021372	-0.011350	-0.029453
scaffold_18	466514	466936	-0.875691	-0.346833	-0.194929	-0.790524
scaffold_18	466936	466970	-0.500000	-0.994996	-0.498746	-0.500000
scaffold_18	466970	467127	-0.074074	-0.120000	-0.103448	-0.074074
scaffold_18	467127	467424	-0.007463	-0.001048	-0.000709	-0.007463
scaffold_18	467424	467447	0.917808	0.270754	0.197738	0.917808
scaffold_18	467447	470900	1.000000	0.183627	0.138670	1.000000
scaffold_18	470900	471268	1.000000	0.072733	0.049641	1.000000
scaffold_18	471268	472916	0.413408	0.180024	0.096435	0.413408
scaffold_18	472916	473847	-0.501951	-2.419846	-0.269795	-0.221330
scaffold_18	473847	475491	0.232331	0.370947	0.142761	0.129646
scaffold_18	475491	476494	0.724138	0.303755	0.261447	0.724138
scaffold_18	476494	476731	-0.778523	-0.246554	-0.189993	-0.763158
scaffold_18	476731	477197	-0.339744	-0.177291	-0.134687	-0.333333
scaffold_18	477197	478585	0.111111	0.040593	0.026309	0.111111
scaffold_18	478585	479630	0.054054	0.040299	0.024666	0.022472
scaffold_18	479630	480946	0.311475	0.128739	0.086470	0.115152
scaffold_18	480946	481234	1.000000	0.032644	0.021605	1.000000
scaffold_18	481234	482344	0.891304	0.230986	0.185311	0.539474
scaffold_18	482344	482908	-0.506579	-0.445971	-0.249417	-0.423077
scaffold_18	482908	484555	-0.777778	-0.391340	-0.257948	-0.777778
scaffold_18	484555	491347	1.000000	0.014722	0.012369	1.000000
scaffold_18	491347	491578	1.000000	0.009583	0.007984	1.000000
scaffold_18	491578	499411	-0.111111	-0.003700	-0.001925	-0.111111
scaffold_18	499411	499756	0.500000	0.097164	0.051054	0.280000
scaffold_18	499756	501639	-0.214953	-0.142000	-0.097351	-0.152318
scaffold_18	501639	502301	-0.937759	-0.310464	-0.223853	-0.889764
scaffold_18	502301	503293	0.897297	0.067569	0.065114	0.838384
scaffold_18	503293	504584	0.200000	0.021094	0.018361	0.200000
scaffold_18	504584	504730	0.111111	0.037043	0.024964	0.111111
scaffold_18	504730	506717	1.000000	0.470295	0.306506	1.000000
scaffold_18	506717	510182	0.125000	0.084878	0.038762	0.125000
scaffold_18	510182	511289	0.095238	0.071083	0.038827	0.088235
scaffold_18	511289	511644	0.823529	0.657302	0.620865	0.777778
scaffold_18	511644	512536	0.817602	0.480469	0.438271	0.725934
scaffold_18	512536	513092	0.392857	0.182482	0.144392	0.317919
scaffold_18	513092	513318	0.428571	0.259935	0.182815	0.428571
scaffold_18	513318	513806	0.111111	0.068579	0.050424	0.111111
scaffold_18	513806	514371	-1.000000	-0.381534	-0.150008	-1.000000
scaffold_18	514371	514403	0.866667	0.234802	0.103276	0.866667
scaffold_18	514403	515397	0.674286	0.337749	0.192624	0.551402
scaffold_18	515397	515811	-0.711111	-0.088120	-0.049604	-0.380952
scaffold_18	515811	517465	0.230769	0.008342	0.005844	0.230769
scaffold_18	517465	518139	-0.166667	-0.037499	-0.022177	-0.041667
scaffold_18	518139	521023	0.183333	0.020226	0.015664	0.059140
scaffold_18	521023	522072	1.000000	0.093295	0.077760	1.000000
scaffold_18	522072	523106	-0.127958	-0.109883	-0.079359	-0.115689
scaffold_18	523106	525226	-0.078793	-0.020278	-0.015475	-0.071537
scaffold_18	525226	525873	0.811321	0.028994	0.020484	0.811321
scaffold_18	525873	528098	-0.076923	-0.014627	-0.006948	-0.029586
scaffold_18	528098	528805	-0.748428	-2.439477	-0.325488	-0.487040
scaffold_18	528805	531046	-0.269868	-0.501759	-0.164910	-0.250000
scaffold_18	531046	531750	-0.065789	-0.054148	-0.029636	-0.065789
scaffold_18	531750	532612	0.018519	0.016473	0.008895	0.017301
scaffold_18	532612	532751	0.902256	0.770801	0.499387	0.789474
scaffold_18	532751	533096	-0.917808	-3.173744	-0.491389	-0.917808
scaffold_18	533096	533786	-0.733728	-1.096479	-0.317454	-0.714697
scaffold_18	533786	534489	0.319458	0.220941	0.141749	0.310150
scaffold_18	534489	537171	0.149660	0.105919	0.054889	0.147793
scaffold_18	537171	537456	-0.905602	-1.128199	-0.337767	-0.897225
scaffold_18	537456	538262	-0.029152	-0.016814	-0.012456	-0.028922
scaffold_18	538262	538818	0.440000	0.185481	0.148936	0.354839
scaffold_18	538818	538849	-0.253731	-0.149179	-0.094990	-0.147826
scaffold_18	538849	539505	0.473684	0.071429	0.063408	0.473684
scaffold_18	539505	541249	-1.000000	-0.040147	-0.028048	-1.000000
scaffold_18	541249	541254	-0.217391	-0.012631	-0.008847	-0.217391
scaffold_18	541254	542078	1.000000	0.531646	0.427957	1.000000
scaffold_18	542078	543705	1.000000	0.061885	0.051440	1.000000
scaffold_18	543705	544786	0.000000	0.000000	0.000000	0.000000
scaffold_18	544786	545856	-0.474138	-0.118301	-0.072546	-0.282051
scaffold_18	545856	546174	0.493243	0.316513	0.229347	0.266100
scaffold_18	546174	546316	0.733871	0.755814	0.704607	0.385049
scaffold_18	546316	546506	0.250000	0.036933	0.033341	0.120000
scaffold_18	546506	547078	0.437500	0.023998	0.020338	0.241379
scaffold_18	547078	547168	-0.734234	-4.291087	-0.567408	-0.498471
scaffold_18	547168	547208	-0.546875	-2.840031	-0.635648	-0.428571
scaffold_18	547208	547247	-0.145833	-0.074637	-0.064346	-0.134021
scaffold_18	547247	547696	-0.037037	-0.007693	-0.006756	-0.037037
scaffold_18	547696	548757	-1.000000	-1.316467	-0.127267	-1.000000
scaffold_18	548757	549170	-0.120000	-0.014759	-0.006153	-0.120000
scaffold_18	549170	551478	1.000000	0.049449	0.039004	1.000000
scaffold_18	551478	552980	0.111111	0.006261	0.004463	0.111111
scaffold_18	552980	552991	0.016949	0.005279	0.003539	0.010526
scaffold_18	552991	553109	0.520000	0.957290	0.863787	0.329949
scaffold_18	553109	554842	0.884615	0.258489	0.167276	0.442308
scaffold_18	554842	555099	0.684211	0.085398	0.053256	0.183099
scaffold_18	555099	555110	1.000000	0.198113	0.184768	1.000000
scaffold_18	555110	555514	0.577465	0.133049	0.105822	0.577465
scaffold_18	555514	555658	0.610169	0.298267	0.247573	0.082721
scaffold_18	555658	556692	0.804270	0.280586	0.183114	0.104533
scaffold_18	556692	557506	-0.746032	-0.043423	-0.025459	-0.746032
scaffold_18	557506	557831	-1.000000	-0.169190	-0.100508	-1.000000
scaffold_18	557831	558382	-0.517766	-1.934435	-0.397500	-0.132986
scaffold_18	558382	558538	-0.792321	3.025226	-0.533512	-0.357762
scaffold_18	558538	559952	-0.706093	-8.307229	-0.344191	-0.576023
scaffold_18	559952	563936	1.000000	0.132752	0.087751	1.000000
scaffold_18	563936	564677	1.000000	0.184232	0.111681	0.241877
scaffold_18	564677	567019	0.913043	0.082064	0.032716	0.196262
scaffold_18	567019	567124	-1.000000	-0.019440	-0.007345	-1.000000
scaffold_18	567124	569049	-0.611111	-0.236923	-0.073896	-0.507692
scaffold_18	569049	569539	-0.405063	-0.203896	-0.051213	-0.253968
scaffold_18	569539	570040	0.386364	0.259203	0.089517	0.274194
scaffold_18	570040	570142	1.000000	0.343699	0.252349	0.087948
scaffold_18	570142	570482	1.000000	0.598393	0.489472	0.151515
scaffold_18	570482	570812	0.647059	0.589406	0.507782	0.647059
scaffold_18	570812	572543	0.436620	0.476086	0.234682	0.312081
scaffold_18	572543	573054	0.647059	0.363790	0.264177	0.364824
scaffold_18	573054	573928	-0.533632	-0.342418	-0.224481	-0.382637
scaffold_18	573928	574236	-1.000000	-2.485120	-0.652484	-1.000000
scaffold_18	574236	575895	-0.180328	-0.351346	-0.137293	-0.180328
scaffold_18	575895	577239	0.724138	0.471478	0.364562	0.724138
scaffold_18	577239	578120	-1.000000	-1.985413	-0.613997	-1.000000
scaffold_18	578120	578847	-0.632987	-2.412231	-0.584583	-0.528536
scaffold_18	578847	579563	0.619247	0.243960	0.197062	0.397849
scaffold_18	579563	582050	0.186441	0.012391	0.008106	0.014417
scaffold_18	582050	582354	-0.904762	-0.260282	-0.118374	-0.171515
scaffold_18	582354	583032	-0.894118	-2.849110	-0.318376	-0.554745
scaffold_18	583032	586001	0.866667	0.081549	0.065927	0.866667
scaffold_18	586001	587610	1.000000	0.189553	0.163775	1.000000
scaffold_18	587610	587727	1.000000	0.319411	0.291402	1.000000
scaffold_18	587727	587941	0.285714	0.202703	0.202703	0.285714
scaffold_18	587941	588232	0.304636	0.109049	0.107930	0.304636
scaffold_18	588232	588612	-0.272727	-0.067146	-0.048333	-0.272727
scaffold_18	588612	589164	-0.505495	-0.546451	-0.314144	-0.505495
scaffold_18	589164	590119	-0.505495	-0.368349	-0.221413	-0.505495
scaffold_18	590119	590155	0.428571	0.195115	0.118370	0.428571
scaffold_18	590155	590371	-0.250000	-0.511127	-0.243766	-0.250000
scaffold_18	590371	590427	-0.833333	-3.238293	-0.758879	-0.833333
scaffold_18	590427	591371	-0.344828	-0.290216	-0.182375	-0.344828
scaffold_18	591371	593354	0.117647	0.023617	0.016020	0.117647
scaffold_18	593354	593365	-1.000000	-0.120796	-0.075461	-1.000000
scaffold_18	593365	593366	-0.866667	-0.281211	-0.215844	-0.866667
scaffold_18	593366	593552	1.000000	0.223893	0.223893	1.000000
scaffold_18	593552	594063	0.400000	0.081254	0.073641	0.400000
scaffold_18	594063	594297	-0.764706	-2.752016	-0.632420	-0.596330
scaffold_18	594297	594434	-0.752577	-19.775542	-0.784898	-0.580286
scaffold_18	594434	594640	-1.000000	-0.114180	-0.075937	-1.000000
scaffold_18	594640	597524	0.090909	0.001306	0.001177	0.090909
scaffold_18	597524	597957	0.142857	0.010457	0.009672	0.093023
scaffold_18	597957	597999	-0.133333	-0.101855	-0.090352	-0.088889
scaffold_18	597999	598049	0.500000	0.271845	0.193688	0.500000
scaffold_18	598049	598090	0.166667	0.451613	0.348367	0.083333
scaffold_18	598090	598116	0.318182	0.710145	0.710145	0.175000
scaffold_18	598116	599898	-0.085427	-0.171767	-0.041528	-0.062731
scaffold_18	599898	602493	0.300971	0.274001	0.112052	0.244094
scaffold_18	602493	603489	1.000000	0.349285	0.238450	1.000000
scaffold_18	603489	606286	-0.071429	-0.008970	-0.002890	-0.058824
scaffold_18	606286	606289	0.750000	0.511696	0.149107	0.714286
scaffold_18	606289	606330	1.000000	1.000000	0.987654	1.000000
scaffold_18	606330	606431	0.111111	0.185185	0.065200	0.111111
scaffold_18	606431	608563	-0.720000	-0.054180	-0.034771	-0.473684
scaffold_18	608563	609066	0.352941	0.037635	0.027238	0.201923
scaffold_18	609066	609756	0.594595	0.125971	0.115154	0.444444
scaffold_18	609756	612536	1.000000	0.129530	0.101174	1.000000
scaffold_18	612536	614661	0.826923	0.508415	0.412761	0.826923
scaffold_18	614661	617501	0.170325	0.145710	0.101764	0.159539
scaffold_18	617501	618621	0.091010	0.076068	0.051287	0.083845
scaffold_18	618621	619265	0.779661	0.667496	0.467367	0.589744
scaffold_18	619265	623919	-0.838462	-0.241624	-0.041040	-0.075852
scaffold_18	623919	627626	-0.843284	-0.038882	-0.021292	-0.087665
scaffold_18	627626	627772	0.714286	0.079204	0.071016	0.714286
scaffold_18	627772	628553	1.000000	0.288333	0.223758	1.000000
scaffold_18	628553	628864	1.000000	0.571877	0.426459	0.802372
scaffold_18	628864	628995	1.000000	0.647846	0.645288	0.711443
scaffold_18	628995	629017	0.432540	0.340929	0.340929	0.317784
scaffold_18	629017	629025	-0.370572	-0.566734	-0.309331	-0.350515
scaffold_18	629025	629754	-0.674419	-1.807980	-0.518065	-0.674419
scaffold_18	629754	632306	1.000000	0.251721	0.162334	1.000000
scaffold_18	632306	632399	0.411765	0.062041	0.029751	0.411765
scaffold_18	632399	633229	0.355212	0.433466	0.143547	0.147673
scaffold_18	633229	634773	0.459893	0.567371	0.181843	0.249758
scaffold_18	634773	634859	0.780749	0.824752	0.500064	0.699904
scaffold_18	634859	635357	0.818448	0.896449	0.768917	0.294521
scaffold_18	635357	635674	0.013158	0.093333	0.003935	0.000775
scaffold_18	635674	637398	1.000000	0.071599	0.031965	1.000000
scaffold_18	637398	638067	-0.866667	-0.168063	-0.084776	-0.866667
scaffold_18	638067	638132	-0.720000	-0.338361	-0.165769	-0.580645
scaffold_18	638132	638384	0.808989	0.784192	0.765943	0.672897
scaffold_18	638384	638873	0.428571	0.475574	0.348001	0.428571
scaffold_18	638873	639455	-1.000000	-3.208370	-0.628672	-0.766667
scaffold_18	639455	639983	-0.380531	-0.563328	-0.232617	-0.304965
scaffold_18	639983	640694	0.428571	0.278567	0.197604	0.428571
scaffold_18	640694	641895	-0.866667	-0.238657	-0.137245	-0.866667
scaffold_18	641895	642145	-0.041322	-0.035396	-0.021036	-0.011655
scaffold_18	642145	642908	-0.041322	-0.027344	-0.020468	-0.011655
scaffold_18	642908	643214	0.809859	0.745370	0.714960	0.686567
scaffold_18	643214	643232	0.765262	0.981102	0.904964	0.633001
scaffold_18	643232	643543	-0.562874	-0.816783	-0.206137	-0.222749
scaffold_18	643543	643692	-0.764706	6.399437	-0.194319	-0.317073
scaffold_18	643692	643830	-0.864198	1.121453	-0.209351	-0.384615
scaffold_18	643830	643863	0.444130	0.574010	0.503730	0.420912
scaffold_18	643863	644233	0.538462	0.434907	0.433392	0.538462
scaffold_18	644233	644654	1.000000	0.138703	0.124772	1.000000
scaffold_18	644654	644700	1.000000	0.763690	0.717344	1.000000
scaffold_18	644700	644927	0.968914	0.698827	0.698827	0.926807
scaffold_18	644927	645002	0.910981	0.534386	0.532610	0.417014
scaffold_18	645002	645024	0.579970	0.457270	0.454924	0.253098
scaffold_18	645024	645025	0.740741	0.714286	0.714286	0.740741
scaffold_18	645025	645113	1.000000	1.000000	1.000000	1.000000
scaffold_18	645113	645208	1.000000	0.813755	0.777523	1.000000
scaffold_18	645208	645556	0.949367	0.147455	0.140219	0.477707
scaffold_18	645556	646118	0.733333	0.100645	0.087763	0.118280
scaffold_18	646118	647978	0.312369	0.137273	0.088063	0.171857
scaffold_18	647978	649949	0.296804	0.137437	0.082347	0.296804
scaffold_18	649949	650562	-0.103448	-0.037683	-0.026423	-0.061224
scaffold_18	650562	650768	0.125000	0.071810	0.064229	0.046875
scaffold_18	650768	650866	0.271357	0.240948	0.219522	0.123007
scaffold_18	650866	651121	-0.593272	-10.642633	-0.604570	-0.426374
scaffold_18	651121	651164	-0.962264	3.555777	-0.776287	-0.600000
scaffold_18	651164	652323	0.853333	0.404132	0.297343	0.656410
scaffold_18	652323	653499	0.382609	0.248959	0.090673	0.116556
scaffold_18	653499	654077	-0.657143	-0.852754	-0.119142	-0.148387
scaffold_18	654077	655499	-0.353591	-10.467290	-0.319977	-0.170213
scaffold_18	655499	655885	-0.353591	2.650104	-0.504782	-0.170213
scaffold_18	655885	655967	0.111111	0.186916	0.090703	0.111111
scaffold_18	655967	656676	0.649485	0.276940	0.230412	0.620690
scaffold_18	656676	657658	0.648352	0.254812	0.167163	0.377600
scaffold_18	657658	657714	0.555556	0.266606	0.148772	0.287356
scaffold_18	657714	658279	-0.764706	-0.135780	-0.074635	-0.764706
scaffold_18	658279	658323	0.121951	0.051215	0.031043	0.013699
scaffold_18	658323	659184	0.241379	0.357143	0.200501	0.035533
scaffold_18	659184	659189	-0.010989	-0.071429	-0.013703	-0.005181
scaffold_18	659189	659205	-0.194631	1.337286	-0.724741	-0.088146
scaffold_18	659205	659322	0.142857	0.256276	0.190791	0.072165
scaffold_18	659322	659843	0.719298	0.259049	0.236197	0.506173
scaffold_18	659843	660753	0.111111	0.029984	0.020186	0.111111
scaffold_18	660753	660984	-1.000000	-0.467223	-0.219947	-1.000000
scaffold_18	660984	662921	-0.802632	-0.790448	-0.203108	-0.559633
scaffold_18	662921	663094	0.470588	0.407899	0.197199	0.387097
scaffold_18	663094	663228	1.000000	0.785582	0.525360	0.708333
scaffold_18	663228	663463	1.000000	0.854834	0.637940	0.797101
scaffold_18	663463	663760	0.866242	0.845045	0.720925	0.769086
scaffold_18	663760	663930	0.588235	0.698726	0.469905	0.487805
scaffold_18	663930	664295	-0.647059	4.020888	-0.499872	-0.383721
scaffold_18	664295	664671	0.351717	0.498714	0.290095	0.191393
scaffold_18	664671	665382	-0.102719	-0.147037	-0.088343	-0.072961
scaffold_18	665382	665725	-0.720812	-2.589216	-0.338996	-0.247387
scaffold_18	665725	666176	0.531250	0.480396	0.207503	0.164649
scaffold_18	666176	666635	0.901235	0.550034	0.534300	0.768421
scaffold_18	666635	666699	-0.671429	-27.746988	-0.381900	-0.566265
scaffold_18	666699	666731	-0.452128	-0.860739	-0.223389	-0.389313
scaffold_18	666731	666835	0.283525	0.111571	0.107531	0.274074
scaffold_18	666835	666996	0.678625	0.431989	0.421984	0.669617
scaffold_18	666996	667062	0.231648	0.317572	0.173001	0.193724
scaffold_18	667062	667132	-0.304843	-0.473571	-0.179105	-0.194192
scaffold_18	667132	668970	0.610561	0.253802	0.189190	0.367793
scaffold_18	668970	670757	0.417989	0.120861	0.073259	0.255663
scaffold_18	670757	671799	1.000000	0.014219	0.008300	1.000000
scaffold_18	671799	678477	1.000000	0.415909	0.180165	0.489051
scaffold_18	678477	678882	0.841463	0.523435	0.216609	0.283951
scaffold_18	678882	681123	-0.778947	-5.223881	-0.334653	-0.410200
scaffold_18	681123	681460	-0.602740	-2.122256	-0.261383	-0.407407
scaffold_18	681460	681534	1.000000	0.582546	0.582546	1.000000
scaffold_18	681534	682855	-0.111111	-0.016675	-0.010003	-0.111111
scaffold_18	682855	683858	0.523810	0.021445	0.019894	0.523810
scaffold_18	683858	684629	-0.555556	-0.050086	-0.029388	-0.555556
scaffold_18	684629	686581	-0.181818	-0.022445	-0.014964	-0.045455
scaffold_18	686581	686790	0.225806	0.025208	0.022176	0.042945
